Date,Attr,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,label
 2019-11-29,_SEB_AHU1_VAV100_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8321965649691039,1.2976428054120968,-0.6259678740762402,-0.6259678740762402,-0.6259678740762402,-0.6259678740762402,-0.6259678740762402
 2019-11-29,_SEB_AHU1_VAV102_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5457063726448532,1.616012981125002,-0.6323438707539711,-0.6323438707539711,-0.6323438707539711,-0.6323438707539711,-0.6323438707539711
 2019-11-29,_SEB_AHU1_VAV118_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.765526961015956,1.379912042480426,-0.6290878006992764,-0.6290878006992764,-0.6290878006992764,-0.6290878006992764,-0.6290878006992764
 2019-11-29,_SEB_AHU1_VAV119_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8335303370311544,1.2959371645588478,-0.6258935003180003,-0.6258935003180003,-0.6258935003180003,-0.6258935003180003,-0.6258935003180003
 2019-11-29,_SEB_AHU1_VAV120_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7565896837945842,1.3905167672355851,-0.6294212902060339,-0.6294212902060339,-0.6294212902060339,-0.6294212902060339,-0.6294212902060339
 2019-11-29,_SEB_AHU1_VAV121_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8323235117996859,1.297480570126998,-0.6259608163853368,-0.6259608163853368,-0.6259608163853368,-0.6259608163853368,-0.6259608163853368
 2019-11-29,_SEB_AHU1_VAV123A_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7320830992473382,1.4191127705007354,-0.6302391739496147,-0.6302391739496147,-0.6302391739496147,-0.6302391739496147,-0.6302391739496147
 2019-11-29,_SEB_AHU1_VAV123B_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7977266284576157,1.3408925675789751,-0.6277238392073182,-0.6277238392073182,-0.6277238392073182,-0.6277238392073182,-0.6277238392073182
 2019-11-29,_SEB_AHU1_VAV127A_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8844629694367387,1.2178929087739492,-0.4657194279731529,-0.6263296578928472,-0.7093485389195566,-0.5916097145055749,-0.7093485389195566
 2019-11-29,_SEB_AHU1_VAV127B_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8722686422452939,1.2452976438090655,-0.6235132572108719,-0.6235132572108719,-0.6235132572108719,-0.6235132572108719,-0.6235132572108719
 2019-11-29,_SEB_AHU1_VAV129_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7783816385072932,1.3644893378269138,-0.6285741952668414,-0.6285741952668414,-0.6285741952668414,-0.6285741952668414,-0.6285741952668414
 2019-11-29,_SEB_AHU1_VAV131_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6858287562986372,1.471244194798136,-0.6314145902193545,-0.6314145902193545,-0.6314145902193545,-0.6314145902193545,-0.6314145902193545
 2019-11-29,_SEB_AHU1_VAV133_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8628068253657668,1.2578670841702462,-0.6241347819072027,-0.6241347819072027,-0.6241347819072027,-0.6241347819072027,-0.6241347819072027
 2019-11-29,_SEB_AHU1_VAV136_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6880108187866305,1.4688369316483194,-0.6313695500869901,-0.6313695500869901,-0.6313695500869901,-0.6313695500869901,-0.6313695500869901
 2019-11-29,_SEB_AHU1_VAV142_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6689664169363043,1.4896788590820933,-0.6317290552036794,-0.6317290552036794,-0.6317290552036794,-0.6317290552036794,-0.6317290552036794
 2019-11-29,_SEB_AHU1_VAV143_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8566114774566642,1.266025742397324,-0.6245274439707975,-0.6245274439707975,-0.6245274439707975,-0.6245274439707975,-0.6245274439707975
 2019-11-29,_SEB_AHU1_VAV150_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8643906930023355,1.2557722611179656,-0.6240325908240603,-0.6240325908240603,-0.6240325908240603,-0.6240325908240603,-0.6240325908240603
 2019-11-29,_SEB_AHU3_VAV104_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3793304798591377,0.2773184412077491,0.16255489772495454,-2.2984855347396698,0.26456693637632683,1.1826752842388029,0.03203949533274232
 2019-11-29,_SEB_AHU3_VAV105_ZoneAirFlow_csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0456624197492912,0.2386167607693669,-2.189115073444987,-0.015285244302962575,-0.4118010379386523,0.6833574482256245,0.6485647269423089
