_SEB_AHU3_VAV107_ZoneTemperature_csv,_SEB_AHU3_VAV108_ZoneTemperature_csv,_SEB_AHU1_VAV142_ZoneTemperature_csv,_SEB_AHU1_VAV143_ZoneTemperature_csv,_SEB_AHU1_VAV136_ZoneTemperature_csv,_SEB_AHU1_VAV127A_ZoneTemperature_csv,_SEB_AHU1_VAV129_ZoneTemperature_csv,_SEB_AHU4_ZoneTemperature_csv,_SEB_AHU3_VAV112_ZoneTemperature_csv,_SEB_AHU1_VAV100_ZoneTemperature_csv,_SEB_AHU1_VAV127B_ZoneTemperature_csv,_SEB_AHU1_VAV118_ZoneTemperature_csv,_SEB_AHU2_ZoneTemperature_csv,_SEB_AHU1_VAV119_ZoneTemperature_csv,_SEB_AHU1_VAV150_ZoneTemperature_csv,_SEB_AHU1_VAV121_ZoneTemperature_csv,_SEB_AHU3_VAV104_ZoneTemperature_csv,_SEB_AHU1_VAV131_ZoneTemperature_csv,_SEB_AHU3_VAV105_ZoneTemperature_csv,_SEB_AHU1_VAV133_ZoneTemperature_csv,_SEB_AHU3_VAV116_ZoneTemperature_csv,_SEB_AHU1_VAV102_ZoneTemperature_csv,_SEB_AHU1_VAV123A_ZoneTemperature_csv,_SEB_AHU1_VAV120_ZoneTemperature_csv,Minute,Hour,Day,Month,Year
71.86666666666666,71.61333333333339,72.62499999999999,71.72666666666667,70.22166666666675,71.66166666666669,71.56333333333336,67.06683333333336,71.21050000000002,69.78833333333334,73.3466666666666,69.44999999999997,70.83000000000001,70.21166666666673,70.70666666666666,71.30666666666677,68.2115,70.0,70.34166666666664,73.6463333333333,70.43333333333338,69.58500000000001,70.49999999999996,70.77833333333336,9,17,29,11,2019
71.18500000000002,71.02333333333331,71.92666666666669,70.70666666666669,69.97333333333334,71.56833333333338,71.52833333333338,66.96583333333332,71.19833333333334,69.65666666666655,72.93333333333331,69.475,70.07499999999999,70.2666666666667,70.4883333333333,70.41833333333338,69.15550000000002,70.1650000000001,70.26833333333337,73.80499999999998,70.15500000000004,68.22000000000001,70.24833333333339,70.68166666666669,9,18,29,11,2019
70.8616666666667,70.57666666666665,71.93500000000002,69.79166666666661,69.37166666666673,72.15499999999999,72.04333333333336,66.94616666666664,71.17699999999998,69.60333333333325,73.04333333333334,71.30333333333334,71.30166666666672,70.5116666666666,70.76666666666667,70.14833333333344,68.30050000000001,70.23333333333339,70.71833333333336,74.75633333333332,71.16666666666667,68.2383333333334,72.00666666666659,70.86166666666664,9,19,29,11,2019
70.67333333333335,70.2083333333334,71.34333333333338,68.96833333333332,68.44666666666676,72.6366666666667,72.165,66.98200000000001,71.28183333333334,69.46333333333332,73.08833333333334,71.91666666666674,71.45333333333339,70.47833333333328,69.78999999999995,69.88166666666667,69.38616666666667,70.33999999999997,69.94833333333334,74.52550000000002,70.42833333333336,67.96166666666667,72.63833333333339,71.1883333333333,9,20,29,11,2019
70.31333333333336,70.06333333333339,70.5016666666667,68.27666666666673,67.73999999999995,72.70333333333336,72.39833333333327,67.01600000000002,71.05616666666663,69.39166666666667,72.92666666666676,72.19,71.2366666666667,70.43833333333328,68.81833333333334,69.68166666666659,69.3458333333333,70.52333333333331,70.49500000000002,74.62183333333334,70.3583333333333,67.15999999999997,72.7566666666667,71.48000000000006,9,21,29,11,2019
70.23333333333339,70.00500000000005,69.7166666666666,67.71999999999993,67.14999999999996,72.77166666666666,72.54999999999998,67.07150000000001,71.34450000000002,69.17500000000008,72.74833333333336,72.2766666666666,70.9683333333333,70.32666666666665,68.14,69.88833333333336,69.04016666666668,70.64166666666667,70.02833333333335,75.0491666666667,69.86333333333336,66.85333333333331,73.03000000000002,71.69833333333334,9,22,29,11,2019
70.22352941176466,70.31568627450976,69.09411764705878,67.44705882352939,66.77058823529407,72.80392156862743,72.59215686274504,66.95627450980395,71.01901960784312,69.06862745098034,72.69999999999992,72.40000000000003,70.74705882352943,70.29607843137248,67.65294117647065,69.75686274509806,68.84235294117647,70.50196078431371,70.51764705882357,74.90156862745096,70.01764705882354,65.76666666666672,73.18235294117645,71.91568627450978,9,23,29,11,2019
